,tweet_id,tweet_text,choose_one_category,label_n
1916,'382836815616802816',#earthquake ML 4.0 SOUTHERN IRAN http://t.co/bfd1hFy3Ek #TomohonKota.Com,other_useful_information,2
1917,'382836823040335873',Anyone know what's happening in #NewZealand? Hope everyone is OK. #Earthquake,sympathy_and_emotional_support,3
1918,'382836831576158208',"RT @AlertNet: Magnitude 7 quake strikes off coast of #Peru, no #tsunami alert, some damage to homes reported http://t.co/uKC5OXgq39 #earthqâ€¦",other_useful_information,2
1919,'382836834620805121',"RT @AdilNajam: According to Neta Crawford, total deaths in #Afghanistan about same as in #Pakistan. Big difference: In Pakistan NO #US casuâ€¦",not_related_or_irrelevant,3
1920,'382836834914426881',i didn't feel this one too. #earthquake,not_related_or_irrelevant,3
1921,'382836859853750273',"ã€#USGS #alertã€‘ M 1.2, Southern California: September 29, 2013 00:48:32 GMT http://t.co/MYdkYYRP65 #earthquake #tsunami #prayfromjapan",not_related_or_irrelevant,3
1922,'382836862546493440',Ch. Nisar: 1000 Army troops on ground for relief efforts in #Earthquake hit areas,other_useful_information,2
1923,'382836873820778496',RT @MehrTarar: Instead of focusing on what #IK said/meant/implied/dreamt/imagined go 2 the real issues of #Pakistan: it bleeds.Pay attentioâ€¦,caution_and_advice,3
1924,'382836884126183425',RT @myrthekf: How the #Media Covered the 1988 #Spitak #Earthquake: #Multimedia Exhibit Launches in #Gyumri http://t.co/G0W03IMgVG via @repoâ€¦,other_useful_information,2
1925,'382836891944357888',RT @AQpk: This is #Pakistan  RT @Engineers_Guild: Street vendor donating money to #Awaran #earthquake relief #Balochistan http://t.co/ldOHIâ€¦,donation_needs_or_offers_or_volunteering_services,2
1926,'382836898806632449',RT @mqmunit146: Pic2: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/wXXâ€¦,sympathy_and_emotional_support,3
1927,'382836898974035969',Deadly blast hits Peshawer #Pakistan. Dozens dead just a week after 80 Christians killed in church blast. http://t.co/2sx2qF2FWU,injured_or_dead_people,0
1928,'382836912069050368',"RT @timesofindia: Death toll from #earthquake in #Pakistan rises to 348, more than 500 injured. (AP)",injured_or_dead_people,0
1929,'382836957916573698',"1.7 magnitude #earthquake. 12 km from El Segundo, CA, United States.http://t.co/Q8ylml5cSA",other_useful_information,2
1930,'382836960596721665',Cal OES &amp; @FEMA Unveil North Coast #Earthquake and Tsunami #ResponsePlan in Cascadia Subduction â€¦ http://t.co/3x6cm0IE0t,other_useful_information,2
1931,'382836962047963136',RT @live2Tripoli: 400 people have died in the Balochistan earthquake. May god have mercy on all their souls. #Pakistan #Calamity,injured_or_dead_people,0
1932,'382836963964747776',RT @latest_strike: 5-10 people killed by #drones in strikes on consecutive days in #Pakistan. As yet none of their names are known: http://â€¦,not_related_or_irrelevant,3
1933,'382836979164905472',And again I felt it #earthquake,other_useful_information,2
1934,'382836979466903552',Just felt my bed shaking #earthquake #wtf,other_useful_information,2
1935,'382836987465461760',RT @afzaal_k: #BLF Terrorist cheif Dr. Allah Nazr against #Pakistan army #Earthquake relief because he knows his lies are getting exposed,not_related_or_irrelevant,3
1936,'382837009577832449',RT @UNOSAT: #Pakistan EQ: UNOSAT sat analysis concludes massive damage http://t.co/lrjbVnO1WY  @UNICEF @UNOCHA @UNESCAP @DisastersChart @Crâ€¦,infrastructure_and_utilities_damage,1
1937,'382837010882240512',"RT @Labrinthda1st: No DJs, just music with @BBCR1's most played songs from the past 5 years. Tune in from 5pm to hear if  #Earthquake made â€¦",not_related_or_irrelevant,3
1938,'382837022076829696',"RT @WasayJalil: http://t.co/5N1QYGWZZl #PTI clarify their policy pl &amp; in ""TV Talk show Asad Umer said 2open off 4Taliban is personal opine â€¦",not_related_or_irrelevant,3
1939,'382837027760504832',PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/URhm4ayubh,donation_needs_or_offers_or_volunteering_services,2
1940,'382837030662598656',Mb 4.6 - Pakistan (354) 2013-09-28 19:28:02 UTC #earthquake #ubAlert http://t.co/c16JoZrTW5,other_useful_information,2
1941,'382837032612950016',RT @US_Crimes: Obama with his family.  Pakistani family killed by Obama's drones.  #USCrimes #US #Pakistan #drones http://t.co/S8QK0Y4eOv,not_related_or_irrelevant,3
1942,'382837044109537280',Every time somebody try to outshine my speakers I put em back in they place. #earthquake,not_related_or_irrelevant,3
1943,'382837046131191808',RT @AnasMallick: And suddenly we all have forgotten the #EarthQuake victims!,sympathy_and_emotional_support,3
1944,'382837053022429185',Horrific tragedy. RT@etribune: Girl found dead on #Karachi beach Evidence suggests she ws suffocated http://t.co/AsyRJ2QrV9 #Pakistan #rape,not_related_or_irrelevant,3
1945,'382837082202177536',"RT @seismicupdate: #USGS M 3.7, 30km WNW of Seeley, California http://t.co/i37rMZVjfw #earthquake",other_useful_information,2
1946,'382837087495815168',"ã€#USGS #alertã€‘ M 1.2, Southern California: September 30, 2013 15:35:07 GMT http://t.co/KDgJrc1vui #earthquake #tsunami #prayfromjapan",other_useful_information,2
1947,'382837106491412480',RT @bilalf90: #MQM #Pakistan KPK govt dispatches 13 trucks of relief goods to Balochistanâ€™s quake hit areas: PESHAWAR: On th... http://t.coâ€¦,donation_needs_or_offers_or_volunteering_services,2
1948,'382837115068768256',#Pakistan quake death toll rises to over 300 #UFO4UBlogAsia http://t.co/blHMdM41V8,injured_or_dead_people,0
1949,'382837129753018368',"RT @allaboutmqm: Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/Ivb9d9rpâ€¦",not_related_or_irrelevant,3
1950,'382837135822577664',2013 US Sumo Open [Earthquake (Cyrus Remix)] #sumo #power #slam #epic #variety #sport #earthquake ooohh killem https://t.co/2s2arIpa2z,not_related_or_irrelevant,3
1951,'382837140033269760',150+ tragically died while a new island was born due to the 7.8 mag #earthquake off the southern coast of #Pakistan: http://t.co/OEFbIzf3aw,injured_or_dead_people,0
1952,'382837156487524352',Saddened by powerful 7.7 magn.earthquake that killed 250 people in #Pakistan. Condolences for victims&amp;families and hope for a quick recovery,injured_or_dead_people,0
1953,'382837177484210176',RT @TeapotTony: First request of the evening #earthquake @djfreshdnb @clubconcrete #requests #mainroom,not_related_or_irrelevant,3
1954,'382837191509942272',RT @allaboutmqm: PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/wZNEDz1BSF,donation_needs_or_offers_or_volunteering_services,2
1955,'382837196773814272',"RT @CNBCPAKISTAN: Just in: 4 including 3 women killed in #Rawalpindi, Gulistan Colony #Pakistan",injured_or_dead_people,0
1956,'382837200976887808',And the #earthquake  death toll rises to 400. May their souls RIP.,injured_or_dead_people,0
1957,'382837202754875392',RT @EarthquakeAu: New #Earthquake Mw 7.0 NEAR COAST OF SOUTHERN PERU: Magnitude   Mw 7.0 Region   NEAR COAST OF SOUTHERN PERU Date... http:â€¦,other_useful_information,2
1958,'382837206093553664',RT @AnasMallick: Parts of #Awaran are YET to receive #EarthQuake Relief items even after the 6th day! Includes NokJu and malaar areas to naâ€¦,donation_needs_or_offers_or_volunteering_services,2
1959,'382837214042132480',"#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L",other_useful_information,2
1960,'382837272996884480',Part 1/3 .. A mere tweet may not express my deep grief for the loss of Baloch Nation due to the quake yesterday.. #balochistan #earthquake,sympathy_and_emotional_support,3
1961,'382837282337607680',RT @ErumManzoor: I love #Pakistan &amp; I'll serve it no matter what the circumstances are.. Its my promise to you my Dear Great Quaid http://tâ€¦,sympathy_and_emotional_support,3
1962,'382837286297415680',PTI Minority MPA Exposed the Politics of ANP &amp; PPP on Dead bodies: PTI Minority MPA Exposed the... http://t.co/bjg64h1xDg #pakistan #ppp,injured_or_dead_people,0
1963,'382837290029957120',@WorldBank @UN @GlblCtzn What is UN doing about 100000 that just became homeless (+unknown death toll) in Pakistan?  #earthquake,not_related_or_irrelevant,3
1964,'382837300935131136',"USGS reports a M0 #earthquake 5km NW of The Geysers, California on 9/28/13 @ 16:32:33 UTC http://t.co/X0ob3jwgWK #quake",other_useful_information,2
1965,'382837306651983872',RT @KarachiJUD: Khi:We need volunteers to support our rescue teams in #earthquake affected areas of #Balochistan. Pls contact at 0321274215â€¦,donation_needs_or_offers_or_volunteering_services,2
1966,'382837306920423426',"2.0 magnitude #earthquake. 42 km from Hilo, HI, United States.http://t.co/iVmZohl4EL",other_useful_information,2
1967,'382837307000512512',"1.9 magnitude #earthquake. 84km NNW of Talkeetna, Alaska.http://t.co/Q0lBMrfNOc",other_useful_information,2
1968,'382837314747400192',Deadly market bombing in Pakistan - The Age: Deadly market bombing in PakistanThe AgeDeadly market b... http://t.co/8OrihwZO9o #Pakistan,not_related_or_irrelevant,3
1969,'382837321294286849',"ã€#USGS #Breakingã€‘ M 2.0, 74km SE of Whittier, Alaska http://t.co/oLVB6CkUGc #PastHour #2 #earthquake #tsunami #prayfromjapan",other_useful_information,2
1970,'382837343792529408',"USGS reports a M1.9 #earthquake 41km W of Anchorage, Alaska on 9/27/13 @ 8:39:13 UTC http://t.co/quFuoNVNP0 #quake",other_useful_information,2
1971,'382837370212843520',RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN,injured_or_dead_people,0
1972,'382837378953781248',#Earthquake in western #Pakistan kills 100s &amp; creates island off coast http://t.co/8aApa5jXZP,injured_or_dead_people,0
1973,'382837388764250112',"@thekiranbedi Media calls J&amp;K attack on peace process, seeing what #Pakistan said last night. Does the attack not look calculated?",not_related_or_irrelevant,3
1974,'382837394757517313',#Osama Bin Laden raid #exposed as a complete lie by #Pakistan National TV  http://t.co/nUQXagaq1C,not_related_or_irrelevant,3
1975,'382837403402002433',"USGS reports a M2.1 #earthquake 56km SW of Valdez, Alaska on 10/1/13 @ 10:33:11 UTC http://t.co/oOKy9OV6VI #quake",other_useful_information,2
1976,'382837411496992768',"#earthquake: USGS Earthquake Alert: M 2.8 - 55km N of Hatillo, Puerto Rico http://t.co/fCLICp4y4o",other_useful_information,2
1977,'382837419802132480',"#Earthquake risk model coming for Canada, no #flood model yet http://t.co/7NuQuVLQ60 via @CdnUnderwriter",other_useful_information,2
1978,'382837428857221120',RT @realsyedasarwat: May ALLAH give them strength who's family/relatives dead in #earthquake my prayers r with them! ðŸ˜”,sympathy_and_emotional_support,3
1979,'382837439435669504',"ã€#USGS #alertã€‘ M 1.8, Nevada: September 28, 2013 21:06:29 GMT http://t.co/2ps35c43VX #earthquake #tsunami #prayfromjapan",other_useful_information,2
1980,'382837443826679808',Death toll in Pakistan #earthquake rises to 210 - http://t.co/MWhdfGlbte via @NewsCanada-Plus RT,injured_or_dead_people,0
1981,'382837450076217344',Very #Sad #News : 2 consecutive #Blasts in Qisa Khawani Bazar in #Peshawar #Pakistan currently reported dead 33... http://t.co/rqBEj7mLHY,injured_or_dead_people,0
1982,'382837466874785792',#Earthquake Births New Island off #Pakistan : Natural Hazards http://t.co/80iGIHNXPQ #NASA,other_useful_information,2
1983,'382837479147335681',RT @Baloch_istan: Interior Minister Chaudhry Nisar to visit #earthquake hit areas of #Balochistan tomorrow. (RT @khalidkhan787),other_useful_information,2
1984,'382837486143041536',Field Mecical Camps and lady doctors are also Reaching #Earthquake Affected Areas in #Balochistan Fed Minster Gen Rt Abdul Qadir #PMLN,donation_needs_or_offers_or_volunteering_services,2
1985,'382837489897316352',"Karachi: Magnitude 7.2 earthquake jolts different parts of Sindh, Balochistan,Awaran #Pakistan",other_useful_information,2
1986,'382837500374294528',what does attack on #earthquake relief means? terrorist org dnt want to let anyone do good to #Balochistan,other_useful_information,2
1987,'382837518955065344',RT @Emirates247: Breaking News: Powerful 6.8 #earthquake rocks #Pakistan again; Tremors in UAE? http://t.co/X08hupMdzc,other_useful_information,2
1988,'382837519861051392',RT @AnasMallick: Day 7th and some parts of Balochistan hit by #EarthQuake are YET to receive relief aid. #Pakistan,donation_needs_or_offers_or_volunteering_services,2
1989,'382837523417821185',RT @kkfpk: Pic-9 #KKF send relief goods for #Balochistan Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/0lVb1lsY95,donation_needs_or_offers_or_volunteering_services,2
1990,'382837533391851520',RT @CNBCPAKISTAN: Minister of State Sheikh Aftab: 9 soldiers and 4 civilians killed due to firing by Indian forces at #LoC #Pakistan,injured_or_dead_people,0
1991,'382837536667607040',RT @FoxNews: New massive earthquake rocks southwest #Pakistan http://t.co/QhOvQcq0jz,other_useful_information,2
1992,'382837546691993600',@mosharrafzaidi #Pakistan #Peshawar A Message For Terrorists &amp; Their Supporters/Sympathizers http://t.co/DakrfWGG6E,not_related_or_irrelevant,3
1993,'382837568527560704',"@HamidMirGEO: It is ridiculous, rubbish. Now you're doing the same using #EarthQuake for ur own filthy purposes. Pardon me fr my language.",not_related_or_irrelevant,3
1994,'382837583362809856',RT @AQpk: RT @313syiSitak: #YFK volunteers share their views on #Kashmir with Farah in her live Morning Show on #ATV http://t.co/alLPKCLeDyâ€¦,donation_needs_or_offers_or_volunteering_services,2
1995,'382837605697474560',"ã€#USGS #alertã€‘ M 1.5, Central Alaska: September 27, 2013 01:43:53 GMT http://t.co/Lxne9Dghfx #earthquake #tsunami #prayfromjapan",other_useful_information,2
1996,'382837614610358272',#PAKISTAN: #NASA releases images of Pakistan's '#Earthquake #Island'  | http://t.co/wBKdQFT7Fu | c #SCIENCE | RT |``,other_useful_information,2
1997,'382837614836858880',#earthquake M2.2: Puerto Rico region http://t.co/f2OBUZAF7x,other_useful_information,2
1998,'382837626702938112',#Earthquake 2013-09-28 02:39:43 (M5.0) EAST OF THE SOUTH SANDWICH ISLANDS -59.5 -19.1 (70fa9) http://t.co/uBN98fFmNj notice,other_useful_information,2
1999,'382837627281354754',RT @Faiz_Baluch: #BalochistanEarthQuake Pakistan army is terrorizing the people by aerial firing in #Awaran https://t.co/R3R5ph8zSS http://â€¦,other_useful_information,2
2000,'382814190421168128',Death toll reaches 329. They have run out of 'kafan'. Ya Allah rehem!  #Earthquake #Awaran,injured_or_dead_people,0
2001,'382830219968909312',RT @allaboutmqm: Video: #MQM Sends Relief Goods Worth Millions of Rupees to Quake-Affected People of #Balochistan #MQM #Pakistan http://t.câ€¦,donation_needs_or_offers_or_volunteering_services,2
2002,'382833545179574272',#Earthquake Pakistan's National Institute of Oceanography say island a temporary thing It may disappear next monsoon http://t.co/pfwAEoeH1B,other_useful_information,2
